Temperature,RawValue,NormalizedValue
72.12381728663964,1.0470879047675572,0.4026376840087365
72.14190966725246,1.00753233317019,0.3874273433438415
72.1487047146498,0.9692281953999982,0.37269821769018846
72.16552385691993,0.9288969854698924,0.3571896200971977
72.18216478361659,0.8794990582388307,0.3381945892840377
72.19466639699672,0.843514834260557,0.3243575422343155
72.20729678001823,0.8140817657872281,0.313039617092202
72.23175834347676,0.7705565144131516,0.2963028117778033
72.26726053950324,0.7287202743563443,0.2802154835531059
72.34117139892913,0.7555807771346581,0.2905441776204596
72.32430417117956,0.7187985488884467,0.2764002732488176
72.37057362146754,0.8327441499810484,0.3202158810101289
72.35215826566181,0.7918679962878143,0.3044977356860431
72.38288077435104,0.8764672555289161,0.3370287673736391
72.39882244477144,0.9258954261820884,0.3560354277179775
72.41585400153781,0.9710378931576188,0.3733941024488286
72.43805052931847,1.01761344754992,0.39130384361435383
72.45616157795112,1.059008064400598,0.4072213540576493
72.4896138569286,1.089772184864509,0.41905110985728744
72.51278787018393,1.1238547382720512,0.4321569057571677
72.55593085587213,1.0787414528511503,0.41480945223660687
72.5569912933252,1.043090700983185,0.40110063552701625
72.56506808841718,1.0059951148263195,0.3868362353471073
72.57491578587764,0.96939367937278,0.3727618513958574
72.59164993973718,0.9247386840544424,0.3555906245938557
72.59967930162158,0.8852299334609697,0.34039828805305117
72.61293367396813,0.842742068253421,0.32406038980425
72.62106369444157,0.8083543233785577,0.3108372383461383
72.63097817410124,0.7751504323100247,0.29806931529111996
72.64609973979314,0.738055521254505,0.28380517470855815
72.6703321042482,0.6908698158723192,0.26566081161650296
72.67788435649678,0.6526882574974557,0.2509788215315233
72.69370131179751,0.6211044570271871,0.23883387341814977
72.72352329735047,0.5889558667710375,0.22647174616412957
72.78883025336266,0.6074285474866934,0.23357506322750035
72.81606442869608,0.6489596081897999,0.249545040552028
72.84246781844296,0.6930247058226411,0.26648943344943676
72.85722565127064,0.7270253925925902,0.2795637490951684
72.8754897843749,0.7602080913493126,0.2923235230508538
72.89827885762986,0.7995958520407287,0.3074693352323083
72.90774671372094,0.8332704942128979,0.3204182766461956
72.91725683702671,0.8690954809325397,0.33419409204503975
72.97492532817566,0.8909634811339844,0.3426030144620806
73.03249256098428,0.8180794559800231,0.31457685261300455
73.02404965130408,0.8514823803434557,0.3274213101256688
73.05614690450571,0.7670870805404895,0.29496870715015006
73.07305379038264,0.7312198266061554,0.2811766387000046
73.08994658718802,0.694635791155997,0.2671089455882069
73.10686051760074,0.6591269279795755,0.2534546894688878
73.12468601094365,0.62519357523081,0.24040626583682656
73.16539074759952,0.5904351312285718,0.22704056909915363
73.23588787372661,0.555048224320013,0.21343320893672504
73.29648251396777,0.5844909519356736,0.22475484831780573
73.33516687776135,0.6261470531489115,0.24077290758576653
73.37113627746453,0.6640801172013329,0.25535934391826576
73.40704932088146,0.6991460551904582,0.26884328160415627
73.46937373785245,0.7338830133585614,0.2822007163740845
73.56219292556422,0.7520325553474487,0.2891797766028884
73.53497104614779,0.7111270494217887,0.2734503444376209
73.6590445336401,0.7513302151299777,0.28890970506709746
73.72888739152758,0.7205653184625858,0.2770796507932143
73.76155994848475,0.6803720151044921,0.2616240825423749
73.78380659248448,0.6473634337905159,0.24893126212857802
73.80821802233004,0.6124876982675063,0.23552046317354375
73.82827170234081,0.5799127081309159,0.22299437197768013
73.85753094689372,0.5452681507904873,0.20967246818379126
73.89410148031696,0.5017832587359954,0.1929511822760171
73.94396834021097,0.4627451711894612,0.1779398302335579
74.01401613004847,0.4424061874795111,0.1701188619473435
74.08492668339558,0.4659602973203909,0.17917614566921453
74.12965384998301,0.5014422151474469,0.19282004046832937
74.19688443389943,0.6177794654902891,0.2375553113359505
74.16431175839601,0.5366535221642459,0.20635987704137407
74.18383854067571,0.5700731353684003,0.21921075192945294
74.26925353703312,0.6595369786665559,0.2536123666401933
74.34461619430033,0.6855906072118385,0.26363079260971606
74.44141049462019,0.6819727349066258,0.26223960881380204
74.50987117392613,0.6448898652550281,0.24798009852346814
74.53692006678669,0.6129943177991661,0.23571527405233658
74.57147586297626,0.5790103030972342,0.22264736933239593
74.59731991658202,0.549818920905695,0.21142238004057098
74.62309822118716,0.517282558306976,0.19891114232770216
74.64702710033164,0.4802571826900723,0.18467374027189956
74.67011580117519,0.4452879896590205,0.17122700401454327
74.69576260777906,0.4060616662459431,0.156143269459587
74.72134836173949,0.3637292895976283,0.1398651613708046
74.74693411569991,0.321396912949313,0.123587053282022
74.77242594251658,0.2742859928621701,0.1054714474488912
74.80111967857323,0.2300712994801856,0.08846953035919793
74.83033085255578,0.1961811699902549,0.07543772740697967
74.88580985928948,0.1626594676251374,0.06254759607906855
74.9149956058524,0.1354757634553669,0.052094621080637324
